"","baseMean","log2FoldChange","lfcSE","pvalue","padj","adjusted_padj"
"Lrrc51",56.3381536940746,0.12940367674885,0.193892682992286,0.359321864601356,0.57153685676606,0.999988888678969
"Spdya",3.40467104837315,0.0666351357293941,0.271457598222996,0.359363039518773,0.57153685676606,0.999988888678969
"Bsdc1",1573.51437540652,0.102172628915525,0.126444968608583,0.359456224985561,0.571614647221157,0.999988888678969
"Crybg3",1256.71210950284,0.128311326230708,0.199473510897815,0.359619694991189,0.571804172663946,0.999988888678969
"Zfp438",99.3058035008286,0.1276352095038,0.188870289510068,0.359715772414434,0.571886508760345,0.999988888678969
"Recql",936.781448898075,0.0646657463342615,0.0732375309084714,0.359872911983404,0.57199546554447,0.999988888678969
"Slc13a2",38.8269926037096,0.129319612810203,0.229121726727451,0.359837271528762,0.57199546554447,0.999988888678969
"Trim14",1650.33816666294,-0.081689341145943,0.0968692921845427,0.36018059576453,0.572414041348578,0.999988888678969
"Klhl8",132.433147444743,0.118974175680557,0.160421118954763,0.360331505213811,0.572583392469602,0.999988888678969
"Mea1",1751.58137785292,-0.0906513376461947,0.11128419852269,0.360493928579994,0.572770995803138,0.999988888678969
"Zfp330",782.646855688051,-0.105201619730981,0.131892936939423,0.360559245392395,0.57280428414682,0.999988888678969
"Tmem127",4045.78319399755,0.066392398005906,0.0755466315233872,0.360764534025405,0.573059903888042,0.999988888678969
"4930577N17Rik",42.5847075753548,-0.129620616697009,0.202356352546525,0.3608287741688,0.573091438466402,0.999988888678969
"Smim7",2303.77874795401,-0.0803359698497289,0.094842106439901,0.36089953785544,0.573133325123196,0.999988888678969
"Pigk",1711.3721100132,0.0592576057217223,0.0656695450891188,0.360947564174843,0.573139097412544,0.999988888678969
"Ruvbl1",604.290261845914,-0.0813825746765325,0.0965027708871964,0.361123372184615,0.573347744500193,0.999988888678969
"2700062C07Rik",258.848130682749,-0.107241307386765,0.135994891179084,0.361410687958539,0.57373335696947,0.999988888678969
"Pmel",23.4052166210436,0.127238977477346,0.237077227385442,0.361470416747567,0.573757628550263,0.999988888678969
"Chchd6",181.935399637889,-0.110106251181158,0.141885274623261,0.36210752326108,0.574489254333973,0.999988888678969
"Tmc8",33.453583624627,-0.126579358350577,0.237701328469217,0.362109329391207,0.574489254333973,0.999988888678969
"Ogt",2259.24764758688,0.111765396256398,0.144542379753503,0.362031575808051,0.574489254333973,0.999988888678969
"Slc18b1",119.808260085254,0.123393142610862,0.174026128200739,0.362031730810788,0.574489254333973,0.999988888678969
"Homez",265.791868695006,0.0979158567850301,0.121168294965469,0.362230534975122,0.574566148514904,0.999988888678969
"Mir1249",7.10049707524999,0.074382274062407,0.270645713008783,0.362291303156985,0.574566148514904,0.999988888678969
"Nphp1",134.886059691959,0.118615261639092,0.160029630464406,0.362279876018217,0.574566148514904,0.999988888678969
"Col3a1",3.54568227257613,-0.0766377719182068,0.270306179148698,0.362413650777065,0.574689590417919,0.999988888678969
"Cchcr1",357.226619442377,0.0913600345741086,0.10917878040968,0.362627492684953,0.57495806926875,0.999988888678969
"Pwp1",1394.80596708783,-0.0808607079854724,0.0952491378398312,0.362703973507269,0.575008718314384,0.999988888678969
"Pura",544.580265001294,0.0960970173968338,0.115187763288268,0.362791142730277,0.575076297580185,0.999988888678969
"4930413G21Rik",126.872515295987,-0.1285146166103,0.194409214464101,0.363122239221037,0.575389203557045,0.999988888678969
"Polq",145.809610491905,-0.125788513423522,0.180935350997245,0.363086710441682,0.575389203557045,0.999988888678969
"Prune1",830.916647641955,0.0700127540598601,0.0809005839027605,0.36307965127234,0.575389203557045,0.999988888678969
"Tmem43",3497.86602065535,0.0744477814412052,0.0840411066442349,0.363169925742232,0.575394147902559,0.999988888678969
"Nfatc2ip",463.18051662035,0.0806968841717172,0.0950299066240289,0.363311056658651,0.575476512393552,0.999988888678969
"Mtfr1l",1962.64307423663,-0.0803229567232622,0.0940199239588029,0.363295846063433,0.575476512393552,0.999988888678969
"Dnmt3a",3403.9302055013,-0.100228016682745,0.12767309392024,0.363398956919962,0.575545134052211,0.999988888678969
"1110020A21Rik",4.53167387631411,-0.0768170876049935,0.270391615432638,0.363495041376126,0.575626699277219,0.999988888678969
"Dnase1l1",3416.8219337989,0.0811659204107848,0.094924679432402,0.363684220051318,0.575855649384666,0.999988888678969
"Dglucy",1107.33496131093,0.0757847205143068,0.0885139110985183,0.363796398994932,0.575903372166935,0.999988888678969
"Ceacam18",15.2507531995313,0.112091958420167,0.258365558426424,0.363803570861554,0.575903372166935,0.999988888678969
"Necap1",871.859173370566,0.066362851193092,0.0761851011136963,0.364001162353742,0.576145520062421,0.999988888678969
"Mrpl9",1061.20259379537,-0.0856081460079164,0.102856776456532,0.364126133876467,0.576272678901578,0.999988888678969
"Zfp369",211.325728026142,0.128032793624579,0.20893729245858,0.364367239926583,0.576583580670684,0.999988888678969
"Pex7",742.769982706581,-0.0815728245628635,0.0976233387954723,0.364434964340481,0.576620076544112,0.999988888678969
"Mbd4",470.26933712809,0.100409595113579,0.124392916524027,0.364774174232181,0.576944672732046,0.999988888678969
"Lmbrd1",2547.1438660639,0.0566900265862748,0.0644672067707557,0.364772478349354,0.576944672732046,0.999988888678969
"Phlpp1",408.185039153299,0.117781275604776,0.163427318975325,0.364765300802692,0.576944672732046,0.999988888678969
"Zfp2",47.8553994021677,0.12465416378614,0.239058415267152,0.364883313976995,0.577046602983462,0.999988888678969
"N4bp2l1",1255.31811768479,0.125841540906557,0.190042072816118,0.364964691945198,0.577104609639247,0.999988888678969
"Tsen54",437.627781130794,-0.0899368470889128,0.108679480271186,0.365107991845763,0.57726050486415,0.999988888678969
"Usp27x",54.5817208720704,0.125009595937119,0.242084407757219,0.365376888436519,0.5776149144856,0.999988888678969
"Cldn12",112.093589282503,-0.125087636920499,0.182579287900052,0.365475862658086,0.577700644316669,0.999988888678969
"Mrm1",515.387824808266,-0.0864190777274715,0.103461727229385,0.3655629230456,0.577767523496357,0.999988888678969
"Spg7",1681.27546081243,0.0601300464579901,0.0685070090697396,0.365872629892504,0.578113872921497,0.999988888678969
"Ids",3023.58113712388,0.102327347515168,0.128037372718085,0.365894781608648,0.578113872921497,0.999988888678969
"Pfkl",1748.16135634637,-0.113533961335114,0.150697350054388,0.36591639450968,0.578113872921497,0.999988888678969
"Eif2d",1013.51933239826,-0.0695309002136589,0.081442653508399,0.366073533732091,0.578249605494394,0.999988888678969
"Phax",1059.5591748516,0.0883585922268433,0.106986684760435,0.366091880978327,0.578249605494394,0.999988888678969
"Il1rl1",3.39490644643832,-0.0664787890076167,0.270891940217678,0.366148641336069,0.578268514775533,0.999988888678969
"Rnf123",1321.59940611002,0.0715560628399483,0.0843001000645698,0.366851604024997,0.579307859536048,0.999988888678969
"Atg3",3385.44753454819,-0.0802312213766251,0.0965030277661832,0.367063375664092,0.579571388430854,0.999988888678969
"Cdnf",25.2326081256986,0.122994916057419,0.240745126267435,0.367202099714106,0.579719529152461,0.999988888678969
"Cd59a",8.16833944216292,-0.0958300458738791,0.266092727103332,0.367347113310356,0.579796674349394,0.999988888678969
"Fbrs",3224.34552551476,0.0939582451618085,0.113751462393651,0.367385686070203,0.579796674349394,0.999988888678969
"Klhl42",293.254075645914,0.106424071606927,0.136718206769247,0.367351293628869,0.579796674349394,0.999988888678969
"U2surp",2044.97122393534,0.0777169079945977,0.0889179191787566,0.367455555952935,0.579836064887356,0.999988888678969
"Fkbp7",59.728520550141,0.128214679849185,0.220946858157816,0.367528395831447,0.579880131807382,0.999988888678969
"Slc25a36",994.152506466418,0.0787445802480756,0.0929072957420629,0.367615621336879,0.579946882585588,0.999988888678969
"Gemin8",53.983643533492,0.126949927051258,0.226299550294005,0.367787560928069,0.580147244855503,0.999988888678969
"Tor2a",1437.64288885987,-0.0717615346483069,0.0831184679624902,0.368068510327135,0.580519488985297,0.999988888678969
"Pqlc3",6352.20402897277,0.0606462219152692,0.0658409060904127,0.368204715359996,0.58066337852851,0.999988888678969
"F830016B08Rik",3.52989288099012,0.0489634059403516,0.271037284757628,0.368311413960139,0.580760706599824,0.999988888678969
"Nos1ap",10.5994973632202,0.0937298469635694,0.266880567642421,0.368402847089664,0.580808427137815,0.999988888678969
"Dctn2",5724.19713325298,-0.0629098856360973,0.0758917879975886,0.36854087369894,0.580808427137815,0.999988888678969
"Fancl",216.049986444427,0.101543096529478,0.128072002596551,0.368487964027732,0.580808427137815,0.999988888678969
"4833420G17Rik",891.963397295291,0.0927645308557001,0.114049753908965,0.368499656441454,0.580808427137815,0.999988888678969
"Cmas",1573.19867699427,-0.0938422921460657,0.116753796289537,0.368566605494548,0.580808427137815,0.999988888678969
"Ap2s1",4219.50215436225,-0.0966486575014386,0.119850197244055,0.368696419198974,0.580942087903093,0.999988888678969
"Taf9",1117.22644624524,-0.0966680816658112,0.119239296098244,0.368999508473505,0.58113596656519,0.999988888678969
"Zfp120",712.776676204042,0.0906575498062276,0.111345292176525,0.368997597480677,0.58113596656519,0.999988888678969
"Rnf219",387.775515568378,0.0760080455291559,0.0930911877229881,0.368871471566118,0.58113596656519,0.999988888678969
"Snord52",7.75851032552126,-0.0809175785068033,0.268751039710216,0.368956976519801,0.58113596656519,0.999988888678969
"C920021L13Rik",10.8525108932147,-0.0919260046577244,0.26724023769478,0.369067901200813,0.581172785998743,0.999988888678969
"Haus7",344.44305628699,-0.100467960308822,0.126677600422705,0.369238966203668,0.581371255201897,0.999988888678969
"Tfip11",1604.86755471604,-0.0720794920554502,0.0880665520180539,0.369468273882968,0.581652366022942,0.999988888678969
"Mir3061",8.12367446052994,0.083676197794491,0.268930930914892,0.369507606391463,0.581652366022942,0.999988888678969
"Pfkm",53.0402520968027,-0.127250071298383,0.201634906341773,0.369574151832914,0.581686197039468,0.999988888678969
"Nelfb",2166.22563003468,0.0691400492596233,0.0803763844253885,0.369771900462983,0.581926500106969,0.999988888678969
"Pias2",690.926767758289,-0.0823024665911088,0.0985926327481953,0.369899655061564,0.582002558029003,0.999988888678969
"Gpr150",8.39108003451789,0.0876351668461145,0.267930901450417,0.369979577967562,0.582002558029003,0.999988888678969
"Eaf1",1642.11217311861,0.0725749840990389,0.0871925021804582,0.369967363792027,0.582002558029003,0.999988888678969
"Eef1a1",160316.047960874,-0.0776836412120986,0.0924801326575019,0.370000541886923,0.582002558029003,0.999988888678969
"Alcam",886.315191278233,0.10120421570457,0.129045988713855,0.370127872131731,0.582131923144449,0.999988888678969
"Tspan32",1357.10358250253,0.109207165299634,0.143747420026565,0.370552838282014,0.58265834795507,0.999988888678969
"Ahnak",22376.7831105885,0.134835374916493,0.187412759165215,0.370546518964292,0.58265834795507,0.999988888678969
"Cadm1",4.52842270731179,0.0696572234191958,0.270477241469066,0.370809410880965,0.58299078225574,0.999988888678969
"Utp14b",35.720080656386,-0.123798281679587,0.238183183726505,0.371074657365522,0.583239370055036,0.999988888678969
"Ndufaf1",393.036182818495,0.103827701879596,0.13344626901466,0.371103045852538,0.583239370055036,0.999988888678969
"Prorp",298.25102557713,0.102455543564691,0.132775227173155,0.371064652344112,0.583239370055036,0.999988888678969
"Srebf1",4357.82453872174,0.0950982872678588,0.118163318196777,0.371625815144794,0.583600887445198,0.999988888678969
"Tmc6",1085.46513808626,-0.102262066150529,0.12964338671594,0.371417632363465,0.583600887445198,0.999988888678969
"Dkc1",1243.40277658644,-0.0953319505844571,0.119759844778521,0.371716529728741,0.583600887445198,0.999988888678969
"Cbfa2t2",581.338603218641,0.0814246525620671,0.0967264982448137,0.371438475517336,0.583600887445198,0.999988888678969
"D330050I16Rik",8.81586773151636,-0.104730656366905,0.260664994548522,0.371739888339347,0.583600887445198,0.999988888678969
"Mir7079",4.8558866850819,0.0663563436218424,0.270735939252271,0.371485867835894,0.583600887445198,0.999988888678969
"Zfp708",48.6565264807979,0.130095265249659,0.214072678985685,0.371532849865788,0.583600887445198,0.999988888678969
"Tmem223",333.263625101158,-0.114667445145922,0.156086631175852,0.371627034955365,0.583600887445198,0.999988888678969
"Nfkb1",5912.51146382154,-0.0733173275042521,0.0890256744311119,0.371658252145407,0.583600887445198,0.999988888678969
"Mir21a",11.0498683782198,0.0825499787248141,0.269194808077348,0.371793178111031,0.583613583293801,0.999988888678969
"Ppp1r3b",878.88630766257,0.0984679422222784,0.124094146293811,0.371902604323352,0.583643433137084,0.999988888678969
"Cant1",2726.19452843076,0.0579829353033314,0.0661942413990001,0.371875825550765,0.583643433137084,0.999988888678969
"Nfkb2",2108.26445883285,-0.104656138752568,0.137338904781873,0.371957362111521,0.583658422729927,0.999988888678969
"Nob1",631.022608027869,-0.0944619303783635,0.119784914377565,0.372155803907041,0.583838431801895,0.999988888678969
"Apmap",1061.19693879122,-0.078300747866649,0.0934194073987205,0.372162519845837,0.583838431801895,0.999988888678969
"C130083M11Rik",28.2564199896704,0.107655020231423,0.258383009999167,0.372284640246299,0.583959056034499,0.999988888678969
"Gak",6584.25294509322,0.0793735026771006,0.0932219627495889,0.372607499446146,0.584394488016179,0.999988888678969
"H6pd",1587.64391472838,-0.105122136516996,0.136041186685323,0.372758208331652,0.584559847901125,0.999988888678969
"Acrbp",191.094885348699,0.119921341867296,0.169877725134571,0.372945660832162,0.584782782001949,0.999988888678969
"Uhrf1bp1l",1233.94887926937,-0.104509534422474,0.135004685504708,0.373176944761608,0.585074381762856,0.999988888678969
"Cnnm4",709.434411179781,0.0854217761901666,0.10444745139145,0.373273482096266,0.585083960413333,0.999988888678969
"Ift22",418.425406367778,-0.0921785623613354,0.114151798292119,0.373273687702318,0.585083960413333,0.999988888678969
"Wdcp",177.924996797302,0.113039147806475,0.154947040069056,0.373617426132766,0.585480590945521,0.999988888678969
"Snora61",9.70619754828126,-0.0908021391445022,0.266855800862957,0.373598496710723,0.585480590945521,0.999988888678969
"Zbtb5",314.750509572016,-0.108936562413719,0.145137448547161,0.373686038337148,0.585517043807151,0.999988888678969
"Mboat7",2536.59033513344,0.067255720371554,0.0781866760257622,0.373971211080734,0.585763794374798,0.999988888678969
"Ets2",1049.9736072115,0.102013104778461,0.128646845710016,0.373979626445005,0.585763794374798,0.999988888678969
"Mrvi1",7.24651317709622,-0.0786370880515334,0.269379526080833,0.373904281269325,0.585763794374798,0.999988888678969
"Tmem60",301.152928101769,-0.117221370238602,0.163292588824419,0.374088572425505,0.585863362273859,0.999988888678969
"Mef2d",2665.72860214525,0.0808494000945491,0.097746809534184,0.374239481422438,0.585957548465328,0.999988888678969
"Zfp984",640.289771589786,0.0719313517207668,0.0859856435398222,0.374230772758394,0.585957548465328,0.999988888678969
"Zfp825",190.852893639223,0.115036757128912,0.16005129496647,0.374298491477061,0.585978880012166,0.999988888678969
"Lrba",136.121847562001,0.124564459726881,0.189010084616996,0.374377430024719,0.586031401436609,0.999988888678969
"Mt1",11012.996891701,-0.123439616987911,0.235593936513598,0.374508507235419,0.586165515446296,0.999988888678969
"Slfn4",164.82994058731,-0.124835992311593,0.193389932191966,0.374594530272616,0.586229088527241,0.999988888678969
"Tns4",322.777497947341,-0.127175832528782,0.214201629702262,0.374656037908291,0.586254284987753,0.999988888678969
"Pigb",216.72911257632,0.123431617473217,0.190512287453724,0.374774211494259,0.586297085254134,0.999988888678969
"Zfp69",50.5650246333181,-0.126289529316581,0.207245496631117,0.374745292333244,0.586297085254134,0.999988888678969
"Phtf1os",7.31122315090514,0.0912132423526081,0.267335766967544,0.374847528850373,0.586340737216764,0.999988888678969
"Dnajc10",2088.72931302404,-0.0685023290240803,0.079216198429039,0.375376035345425,0.587096304342191,0.999988888678969
"Dus4l",126.032738459869,-0.114107998499423,0.155218596085492,0.37550729679116,0.587165994382591,0.999988888678969
"Eftud2",3177.88983528097,-0.0537182111172015,0.0617005781470928,0.375511549501747,0.587165994382591,0.999988888678969
"Arhgap35",502.21151163904,-0.115065351664024,0.161112773511801,0.375703215714973,0.58739455293001,0.999988888678969
"Nsun2",3179.94317071084,-0.0755979450204164,0.0901623658561642,0.375824503682991,0.587513036330197,0.999988888678969
"Ext1",1217.32176614179,-0.10947601739041,0.145038524179334,0.376011117982033,0.587733601000729,0.999988888678969
"Znrf3",70.8776902081168,-0.121019123705603,0.24201852409007,0.376073735635452,0.58776031966945,0.999988888678969
"Akr1b7",3.57048910475746,0.0551546690629657,0.270780071996253,0.376230213736023,0.587862554707224,0.999988888678969
"Prkab2",323.330871361053,0.111839246850355,0.150754291534802,0.376227021463779,0.587862554707224,0.999988888678969
"Nkapd1",718.430775803655,0.0683189892411795,0.0834131092981587,0.376294012364265,0.587891093131054,0.999988888678969
"Rpe",1212.61090411149,0.0775252636256651,0.093052628214578,0.37644808219974,0.588060639961385,0.999988888678969
"Rgs3",140.935514962263,0.1251334348908,0.218020170982975,0.376978644318762,0.588818204306743,0.999988888678969
"Tsr2",359.189826612728,0.0914337459995772,0.114817384047968,0.377106214961479,0.588946212818152,0.999988888678969
"Jund",6812.63849714246,-0.111387578783375,0.156292792081588,0.377224306762518,0.589059388559612,0.999988888678969
"Pigm",988.098861402884,-0.0810416797607164,0.0979586201336092,0.377277933912563,0.58907188351011,0.999988888678969
"Wdr77",1286.2468960359,0.0764572862862058,0.092106530251122,0.377738147811545,0.589719132574952,0.999988888678969
"Plcg1",708.25716199274,0.101420158566855,0.128722162517495,0.3778410912911,0.589808527343657,0.999988888678969
"Prcc",1586.46607104915,-0.0707576105294264,0.0852182433247478,0.378000788203453,0.589986481684573,0.999988888678969
"Ppcs",236.401437147916,0.116566722741019,0.166770346794575,0.378190422811314,0.590101011000476,0.999988888678969
"Gcc1",661.076066197202,-0.0830950977049449,0.102299217302176,0.3781559826745,0.590101011000476,0.999988888678969
"Hmbox1",1509.34554176856,-0.105720659964533,0.139673786698422,0.378211282319645,0.590101011000476,0.999988888678969
"Klk8",408.670713217101,-0.116794716538964,0.165739292821399,0.378261301514155,0.590107740919437,0.999988888678969
"Slc25a23",30.1176880961937,0.112779824095248,0.251828810792779,0.378348637159935,0.590172677826739,0.999988888678969
"Ddah1",30.7692205866523,0.11541074465584,0.24837943787205,0.378539670106712,0.590399333262594,0.999988888678969
"Pdzk1",174.354805623916,-0.119463586438741,0.172914058601256,0.378676171958171,0.590540893362959,0.999988888678969
"Kcnip4",98.7461906558614,0.122597846807962,0.188234778485859,0.378724272734132,0.590544575515746,0.999988888678969
"BC049352",11.9086720759493,0.100112882235658,0.262280467299624,0.378779285532537,0.590559033390966,0.999988888678969
"4930579G18Rik",78.8721372134769,0.118643179351429,0.171895518073816,0.378825063221169,0.590559090950074,0.999988888678969
"Mark4",1233.78172653175,0.0794567249917256,0.100169733975182,0.379194592520378,0.591034348491141,0.999988888678969
"Arhgap29",82.1494331136838,0.12356576318038,0.193233509228228,0.379267258713431,0.591034348491141,0.999988888678969
"Ppp1r10",2254.16578673143,0.0653393491295342,0.0776705392788917,0.379233492824611,0.591034348491141,0.999988888678969
"Dcaf17",456.83723248846,0.0795668919466292,0.0976552188217317,0.379696717763885,0.591373537714505,0.999988888678969
"Impact",1104.89138686215,-0.0783755126318986,0.0953868088587405,0.37975973984904,0.591373537714505,0.999988888678969
"Vps50",1370.81350221829,0.0682415844275064,0.0817168250084388,0.379677807476725,0.591373537714505,0.999988888678969
"Snw1",2497.6164202003,0.075409051587767,0.0900367740056134,0.379602472286971,0.591373537714505,0.999988888678969
"Hbp1",3252.97551053209,0.112779930548157,0.166946187170319,0.3797274863324,0.591373537714505,0.999988888678969
"Gm17767",5.68043157913019,-0.089745298190924,0.265855240622876,0.379531160857669,0.591373537714505,0.999988888678969
"Stk11",3072.10612572693,-0.0582880070507473,0.0700609304064664,0.379987709676884,0.591657177959268,0.999988888678969
"Ccl7",24.6846899559094,-0.0450230921004025,0.27097670579902,0.380238432807791,0.591976173397009,0.999988888678969
"Sgpl1",10665.8727438439,-0.0660054493676615,0.0789888861138424,0.380664509462247,0.592364839725526,0.999988888678969
"4930480K23Rik",19.7231764881284,0.107311057312736,0.256563776007306,0.380747544415583,0.592364839725526,0.999988888678969
"Mex3d",347.261606433055,-0.109170554244757,0.15047085145104,0.380763364950983,0.592364839725526,0.999988888678969
"Klhl15",125.389214453999,0.114136179073997,0.158445910771667,0.38072135808883,0.592364839725526,0.999988888678969
"Akt3",58.7152612516652,-0.123421645202823,0.229580760439981,0.380667886003983,0.592364839725526,0.999988888678969
"Pank1",5.02409218572641,0.0698689913951315,0.269939044929084,0.380622628431425,0.592364839725526,0.999988888678969
"Gabrb1",4.35298567270558,-0.0590962576567602,0.270511040323593,0.380851375957661,0.592430375299924,0.999988888678969
"Dedd2",1027.57206474048,0.109926199094168,0.14973765311951,0.380944873992415,0.592504429359845,0.999988888678969
"Gadd45b",412.303640470891,-0.119406064431056,0.174903016992195,0.381011162995761,0.592536150980279,0.999988888678969
"Ddx52",1004.73433174187,0.0854022636120417,0.107299977609525,0.381388119353647,0.592908128714623,0.999988888678969
"Cyld",1898.65122208054,0.0817885203907511,0.099400590946575,0.381355567066676,0.592908128714623,0.999988888678969
"Fam98a",961.575576829224,-0.0658167928799349,0.0763054170496864,0.381311424401282,0.592908128714623,0.999988888678969
"Gsto1",7305.50870525633,-0.0780760044010935,0.100253024998396,0.381442249717622,0.592920886841346,0.999988888678969
"Cd3g",3.66623430634306,-0.0664116373647106,0.270035116439487,0.381533515543385,0.592991358996106,0.999988888678969
"Zfp983",188.931448730078,0.106889599990702,0.144074631917192,0.381711474761048,0.593125147507509,0.999988888678969
"Gm12185",37.6893831293418,0.121893811600591,0.224656751174099,0.381696711084271,0.593125147507509,0.999988888678969
"Zranb2",1452.19550732717,-0.077889601872321,0.0937205690504043,0.381760066920203,0.593129268833543,0.999988888678969
"Mettl26",109.839189919381,0.117359950528843,0.172283758915771,0.381829849383529,0.593166307952201,0.999988888678969
"Mbd1",1772.17480561466,0.0838543267761588,0.105734010962619,0.381914889160662,0.59322703728986,0.999988888678969
"C430042M11Rik",92.0104544915389,0.120820173234861,0.181567636279828,0.38211361043029,0.593464311832728,0.999988888678969
"Ttc4",684.226673218143,0.0820679103638675,0.0999405276561841,0.382268889841561,0.593525598482513,0.999988888678969
"Ascl3",3.90535108653017,0.05346040513802,0.270646911069237,0.382277777302705,0.593525598482513,0.999988888678969
"Nifk",1441.83791400898,-0.085257220837553,0.106019108449811,0.382290982648949,0.593525598482513,0.999988888678969
"Ap3b1",4694.66116911682,-0.0832578079783854,0.10769819783906,0.382546896504931,0.593851506646045,0.999988888678969
"Pih1d2",13.9804091139183,-0.107851679394761,0.255177632768811,0.382859688978788,0.59426562207323,0.999988888678969
"Perm1",38.7092742326055,0.120281988692519,0.234919932035364,0.38318612360491,0.594700810417478,0.999988888678969
"Klc2",761.693968743767,0.0769714878957231,0.0937538923155725,0.383296461576744,0.594800554737662,0.999988888678969
"Acy3",170.019378415826,-0.105981015784871,0.143004007963978,0.38349350351667,0.594963304963197,0.999988888678969
"Neurl1b",1217.16546121863,0.111768456547138,0.156562661540264,0.383451199470277,0.594963304963197,0.999988888678969
"Gm6297",3.83682426798343,0.0589208519424725,0.270207572730633,0.383663663927676,0.595155780964823,0.999988888678969
"Hspa8",50251.5358944767,0.141592812593559,0.242146624633439,0.383838863640479,0.595299949225954,0.999988888678969
"Commd7",2617.19424415975,-0.0696068993382534,0.0873625107814671,0.38384881707893,0.595299949225954,0.999988888678969
"Cdc42bpb",8623.2868017853,-0.0985447513809345,0.130597105468132,0.384004217070937,0.59546942668783,0.999988888678969
"Fubp1",2609.96109445284,-0.0790669159765911,0.0997778755928896,0.384356407645656,0.595778884337272,0.999988888678969
"Bscl2",2269.52760153702,0.059970238206755,0.0730833121028548,0.384480649391848,0.595778884337272,0.999988888678969
"Hsdl2",1763.90543116562,0.0698033251283841,0.084361506939064,0.384250668299154,0.595778884337272,0.999988888678969
"Ebi3",38.1576193736229,0.102719631519148,0.258517866269183,0.384393061930734,0.595778884337272,0.999988888678969
"Denr",1724.57542797605,-0.0918125748211977,0.118850532655339,0.384409461636226,0.595778884337272,0.999988888678969
"Efhb",5.97131661907574,-0.0697505743761096,0.2696201523558,0.38447979666293,0.595778884337272,0.999988888678969
"Pclo",9.5067260011548,0.0733087193984538,0.269059063719798,0.384657271195287,0.595981042649988,0.999988888678969
"Tmem198",137.108708963005,0.115562083330957,0.167755765339142,0.384942924489632,0.596352063605187,0.999988888678969
"Cldn7",29.9148811469048,0.115962290985593,0.241525867228504,0.385100427629739,0.596452929597836,0.999988888678969
"Brms1l",365.902468777616,-0.0896293837436281,0.108386967173642,0.385081407703453,0.596452929597836,0.999988888678969
"Ap1m1",2573.89987909176,-0.0594083632869437,0.0742203367215979,0.385224001871113,0.596535933349584,0.999988888678969
"Prps1l3",905.593588049949,0.0678911461553691,0.0816987529160006,0.385246426478881,0.596535933349584,0.999988888678969
"Pex11b",674.438237575208,0.0712009643766484,0.0869076931157644,0.385349843558626,0.596624514952083,0.999988888678969
"N4bp2",281.518233718799,0.121804975374003,0.195915460557319,0.385588101614291,0.596921820136944,0.999988888678969
"3300002I08Rik",15.9051264064589,0.112926749711548,0.249345118871403,0.385664891662951,0.59696911836235,0.999988888678969
"Ccl27a",29.2031856856685,0.117163933898827,0.229033184056575,0.385734284122114,0.597003046897791,0.999988888678969
"Lcmt1",600.137761826843,0.0837861714667607,0.105788631585786,0.385867612704422,0.597003046897791,0.999988888678969
"Gnl3l",1041.6332398975,0.0798159015340004,0.100792096582497,0.385871770301454,0.597003046897791,0.999988888678969
"AV051173",24.0915245205765,0.113599929977859,0.247414944352219,0.385862258078728,0.597003046897791,0.999988888678969
"Kbtbd11",5.61735810348337,0.0714345217231269,0.269422256461858,0.386056342333497,0.597217042399686,0.999988888678969
"Smug1",304.194826771712,-0.0976492348313023,0.128366050871804,0.386232477391058,0.597346372256342,0.999988888678969
"Rhd",4.05115103152998,0.0719908097298503,0.269335010003944,0.386230495095354,0.597346372256342,0.999988888678969
"Wwc2",479.902445547186,0.105750243032173,0.145222513553534,0.386283669207729,0.597353988877829,0.999988888678969
"Smap1",1470.94496523641,0.0632765297914386,0.076871446751552,0.386394160586812,0.597447148009138,0.999988888678969
"Mastl",211.084342844614,-0.117517465374826,0.171784235725919,0.386436459842329,0.597447148009138,0.999988888678969
"Ttc12",68.8860284184108,0.119914923966898,0.184756663511381,0.386964386129659,0.598104756797867,0.999988888678969
"Gpr55",909.179127762297,0.0905919797531315,0.115787095500182,0.387000785244317,0.598104756797867,0.999988888678969
"Kmt2a",2089.37285396913,0.123077267052976,0.220064509487816,0.386938661084752,0.598104756797867,0.999988888678969
"Kctd10",1583.81101510817,0.074931253097208,0.0923295910812769,0.387088435172142,0.598168615979356,0.999988888678969
"Gpr157",516.430279745387,0.102176877669318,0.136836564055767,0.387183485634481,0.598243894569984,0.999988888678969
"Eif2b2",1203.03811099268,-0.0737143737286276,0.0905700976733555,0.387310767775948,0.59824427947324,0.999988888678969
"Zfp189",121.846895511879,0.112860214412006,0.161183426071322,0.387322742786524,0.59824427947324,0.999988888678969
"Spr",851.793763025366,-0.0824773396394031,0.10264832051893,0.38726113915068,0.59824427947324,0.999988888678969
"Chek2",697.009322299566,-0.0897785350597926,0.115199532232785,0.38799856032083,0.598445694014634,0.999988888678969
"Satb1",6.57927235539365,-0.0842454145658731,0.266464718724133,0.387853478130344,0.598445694014634,0.999988888678969
"Tdrd12",3.8917051577771,0.0615020966206387,0.270104795667298,0.388123523682269,0.598445694014634,0.999988888678969
"Btbd9",1443.51745043983,-0.0758403706465271,0.0927474471719758,0.387967951250014,0.598445694014634,0.999988888678969
"Cdk12",1744.60521543737,0.114604790359963,0.167312158021382,0.387651540491833,0.598445694014634,0.999988888678969
"Nlrp1b",591.347670246332,0.110580007566947,0.15686554188524,0.387932925057751,0.598445694014634,0.999988888678969
